id,label
16909341,Expressing support for the designation of the Friday after Thanksgiving as the National Day of Recognition for Veterans' Families.
16909483,"Expressing the sense of the House of Representatives regarding the conditions for the United States becoming a signatory to the United Nations Arms Trade Treaty, or to any similar agreement on the arms trade."
16909339,Joint Military Heritage Preservation Act of 2012
16909485,EACH Act
16909481,Military Ballot Integrity Act of 2012
16909331,Electronic Health Records Improvement Act
16909319,"Urging the Federal Aviation Administration to continue its cooperation with airports across the United States seeking to implement noise mitigation plans, and for other purposes."
16909283,Safeguarding American Agriculture Act of 2012
16909315,S.Amdt.2930
16909313,S.Amdt.2939
16909311,S.Amdt.2944
16909309,S.Amdt.2934
16909307,S.Amdt.2941
16909303,S.Amdt.2931 to S.Amdt.2875
16909301,S.Amdt.2945
16909299,S.Amdt.2935
16909297,S.Amdt.2933 to S.Amdt.2875
16909295,S.Amdt.2936
16909293,S.Amdt.2937
16909291,S.Amdt.2928
16909289,S.Amdt.2938
16909285,S.Amdt.2932 to S.Amdt.2875
16909281,Gift Card Consumer Protection Act of 2012
16909279,Sportsmen's Act of 2012
16908999,New York City Natural Gas Supply Enhancement Act
16909001,Veterans' Compensation Cost-of-Living Adjustment Act of 2012
16909021,ACHIEVE Act
16909011,Family Asthma Act
16909249,S.Amdt.2961
16909247,S.Amdt.2967
16909005,"A resolution designating 2012-2013 as the ""Year of the Korean War Veteran"" and recognizing the 60th anniversary of the Korean War."
16909243,S.Amdt.2976
16909241,S.Amdt.2953
16909237,S.Amdt.2990
16908997,Whistleblower Protection Enhancement Act of 2012
16909235,S.Amdt.2970
16908995,European Union Emissions Trading Scheme Prohibition Act of 2011
16909071,S.Amdt.2979
16909069,S.Amdt.2987
16909067,S.Amdt.2950
16909065,S.Amdt.2974
16909063,S.Amdt.2968
16909059,S.Amdt.3004
16909057,S.Amdt.3003
16909055,S.Amdt.3006
16909051,S.Amdt.2999
16909087,S.Amdt.3011
16909083,S.Amdt.2983
16909081,S.Amdt.3007
16909079,S.Amdt.2946
16909077,S.Amdt.3014
16909075,S.Amdt.3001
16909061,S.Amdt.2958
16909239,S.Amdt.3000
16909047,S.Amdt.2964
16909045,S.Amdt.3008
16909043,S.Amdt.3013
16909039,S.Amdt.2947
16909037,S.Amdt.3005
16909035,S.Amdt.2965
16909033,S.Amdt.2975
16909031,S.Amdt.2982
16909027,S.Amdt.2952
16909265,S.Amdt.3017
16909025,S.Amdt.2998
16909023,S.Amdt.2951
16909261,S.Amdt.2957
16909259,S.Amdt.3012
16909257,S.Amdt.3002
16909253,S.Amdt.2977
16909251,S.Amdt.3010
16909007,Federal Real Property Asset Management Reform Act of 2012
16909013,Clothe a Homeless Hero Act
16909019,Tapping America's Energy Potential through Research and Development Act of 2012
16909017,Expressing support for designating January 8th as Elvis Presley Day.
16909049,S.Amdt.2993
16909091,S.Amdt.2988
16909029,S.Amdt.2992
16909009,"A resolution commending the people of Albania on the 100th anniversary of the declaration of their independence from the Turkish Ottoman Empire on November 28, 1912, and commending Albanians in Albania and Kosovo for protecting and saving the lives of all Jews who eithe..."
16908395,Base Redevelopment and Indemnification Correction Act of 2012
16908391,Afghan Women and Girls Security Promotion Act of 2012
16908385,DHS Accountability Act of 2012
16908381,Medical Preparedness Allowable Use Act
16908387,Mandatory Operational Control Reporting and Performance Measures Act of 2012
16908373,S.Amdt.3016
16908425,S.Amdt.3146
16908423,S.Amdt.3041
16908421,S.Amdt.3076
16908419,S.Amdt.3134
16908417,S.Amdt.3179
16908415,S.Amdt.3033
16908413,S.Amdt.3168
16908411,S.Amdt.3026
16908409,S.Amdt.3171
16908407,S.Amdt.3032
16908405,S.Amdt.3162
16908403,S.Amdt.3132
16908401,S.Amdt.3122
16908399,S.Amdt.3092
16908379,S.Amdt.3051
16908577,S.Amdt.3060
16908369,S.Amdt.2955
16908593,S.Amdt.3043
16908591,S.Amdt.3161
16908589,S.Amdt.3039
16908587,S.Amdt.3178
16908585,S.Amdt.3053
16908581,S.Amdt.3116
16908579,S.Amdt.3181
16908573,S.Amdt.3153
16908771,S.Amdt.3055
16908769,S.Amdt.3185
16908765,S.Amdt.3155
16908763,S.Amdt.3065
16908761,S.Amdt.3035
16908759,S.Amdt.3081
16908757,S.Amdt.3040
16908755,S.Amdt.3088
16908993,S.Amdt.3187
16908991,S.Amdt.3177
16908989,S.Amdt.3167
16908749,S.Amdt.3104
16908747,S.Amdt.3129
16908985,S.Amdt.3157
16908745,S.Amdt.3074
16908983,S.Amdt.3147
16908981,S.Amdt.3137
16908741,S.Amdt.3151
16908979,S.Amdt.3127
16908739,S.Amdt.3150
16908977,S.Amdt.3107
16908737,S.Amdt.3089
16908975,S.Amdt.3097
16908973,S.Amdt.3067
16908733,S.Amdt.3068
16908731,S.Amdt.3130
16908969,S.Amdt.3037
16908729,S.Amdt.3050
16908967,S.Amdt.3057
16908965,S.Amdt.3077
16908725,S.Amdt.3056
16908723,S.Amdt.3031
16908721,S.Amdt.3029
16908719,S.Amdt.3048
16908717,S.Amdt.3063
16908715,S.Amdt.3030
16908713,S.Amdt.3046
16908709,S.Amdt.3021
16908707,S.Amdt.3020
16908705,S.Amdt.3174
16908701,S.Amdt.3101
16908699,S.Amdt.3128
16908697,S.Amdt.3100
16908695,S.Amdt.3143
16908693,S.Amdt.3126
16908691,S.Amdt.3109
16908689,S.Amdt.3118
16908687,S.Amdt.3080
16908685,S.Amdt.3071
16908681,S.Amdt.3069
16908679,S.Amdt.3108
16908677,S.Amdt.3070
16908675,S.Amdt.3093
16908673,S.Amdt.3094
16908669,S.Amdt.3061
16908663,S.Amdt.3078
16908661,S.Amdt.3112
16908657,S.Amdt.3152
16908653,S.Amdt.3154
16908651,S.Amdt.3141
16908649,S.Amdt.3139
16908645,S.Amdt.3140
16908639,S.Amdt.3131
16908637,S.Amdt.3169
16908635,S.Amdt.3148
16908633,S.Amdt.3120
16908631,S.Amdt.3173
16908629,S.Amdt.3156
16908627,S.Amdt.3184
16908625,S.Amdt.3159
16908623,S.Amdt.3138
16908619,S.Amdt.3163
16908617,S.Amdt.3136
16908613,S.Amdt.3149
16908611,S.Amdt.3103
16908607,S.Amdt.3106
16908605,S.Amdt.3084
16908603,S.Amdt.3111
16908601,S.Amdt.3049
16908597,S.Amdt.3038
16908595,S.Amdt.3170
16908779,S.Amdt.3027
16908777,S.Amdt.3125
16908773,S.Amdt.3115
16908389,"To designate the Federal building and United States courthouse located at 300 Fayetteville Street in Raleigh, North Carolina, as the ""Jesse Helms Federal Building and United States Courthouse""."
16908397,"A bill to amend section 1059(e) of the National Defense Authorization Act for Fiscal Year 2006 to clarify that a period of employment abroad by the Chief of Mission or United States Armed Forces as a translator, interpreter, or in a security-related position in an execu..."
16908643,S.Amdt.3034
16908775,S.Amdt.3045
16908571,S.Amdt.3044
16908371,S.Amdt.3099
16908375,S.Amdt.2985
16908393,Strategic Response to Asian Carp Invasion Act
16908051,Military Sexual Assault Prevention Act of 2012
16907931,SUCCESS Act of 2012
16907929,"A bill to exclude from gross income for purposes of the Internal Revenue Code of 1986 any payments made from the Aurora Victim Relief Fund to the victims of the tragic event at the Century 16 Cinema in Aurora, Colorado, on July 20, 2012."
16907927,Superfund Emergency Response Act of 2012
16907923,Ditch and Irrigation Company Tax Reform Act
16908049,Cents and Sensibility Act
16908047,STEEL Nickel Act
16907925,Judgment Evading Foreign States Accountability Act of 2011
16908085,"To protect securities transactions in the United States from enforcement of certain excise taxes imposed by any foreign government, and for other purposes."
16908083,"To designate the facility of the Department of Veterans Affairs located at 180 Martin Drive in Carrollton, Georgia, as the ""Trinka Davis Veterans Village""."
16908079,"To designate the federal building currently known as Federal Office Building 8, located at 200 C Street Southwest in the District of Columbia, as the ""Thomas P. O'Neill, Jr. Federal Building""."
16907705,S.Amdt.3286
16907709,S.Amdt.3279
16907703,S.Amdt.3287
16907679,S.Amdt.3232
16907883,"A resolution designating the week of November 26 through November 30, 2012, as National Nurse-Managed Health Clinic Week."
16907165,S.Amdt.3124
16907879,A resolution supporting the goals and ideals of American Diabetes Month.
16908077,"Providing for consideration of the bill (H.R. 6429) to amend the Immigration and Nationality Act to promote innovation, investment, and research in the United States, to eliminate the diversity immigrant program, and for other purposes; and providing for consideration o..."
16908075,Electing Members to certain standing committees of the House of Representatives.
16907745,S.Amdt.3245
16907739,S.Amdt.3036
16907737,S.Amdt.3064
16907733,S.Amdt.3114
16907731,S.Amdt.3193
16907729,S.Amdt.3213
16907727,S.Amdt.3220
16907725,S.Amdt.3222
16907723,S.Amdt.3237
16907719,S.Amdt.3256
16907717,S.Amdt.3260
16907715,S.Amdt.3261
16907713,S.Amdt.3271
16907711,S.Amdt.3275
16908171,S.Amdt.3211
16908169,S.Amdt.3229
16908167,S.Amdt.3257
16908165,S.Amdt.3214
16908163,S.Amdt.3197
16908161,S.Amdt.3190
16907921,S.Amdt.3158
16907919,S.Amdt.3095
16908157,S.Amdt.3238
16907917,S.Amdt.2995
16908155,S.Amdt.3207
16907915,S.Amdt.2948
16908153,S.Amdt.3267
16907913,S.Amdt.2962
16907911,S.Amdt.2971
16908149,S.Amdt.3210
16907909,S.Amdt.2986
16908147,S.Amdt.3204
16907907,S.Amdt.2989
16908145,S.Amdt.3189
16907905,S.Amdt.3085
16908143,S.Amdt.3231
16907903,S.Amdt.3110
16907901,S.Amdt.3166
16908137,S.Amdt.3223
16907897,S.Amdt.2981
16908135,S.Amdt.3240
16908133,S.Amdt.3221
16907893,S.Amdt.2972
16908131,S.Amdt.3264
16908129,S.Amdt.3281
16907889,S.Amdt.2956
16908127,S.Amdt.3249
16907885,S.Amdt.3180
16908119,S.Amdt.3254
16908117,S.Amdt.3251
16907877,S.Amdt.3090
16908115,S.Amdt.3209
16907875,S.Amdt.2929
16907873,S.Amdt.2942
16908111,S.Amdt.3250
16907871,S.Amdt.3230
16908109,S.Amdt.3253
16907869,S.Amdt.2966
16908107,S.Amdt.3224
16907867,S.Amdt.2973
16908105,S.Amdt.3205
16907865,S.Amdt.2980
16908103,S.Amdt.3215
16907863,S.Amdt.2994
16908101,S.Amdt.3255
16907861,S.Amdt.3059
16908099,S.Amdt.3265
16907859,S.Amdt.3072
16907857,S.Amdt.3086
16908095,S.Amdt.3235
16907855,S.Amdt.3098
16908093,S.Amdt.3225
16907853,S.Amdt.3186
16908091,S.Amdt.3195
16907851,S.Amdt.3201
16908327,S.Amdt.3219
16907847,S.Amdt.3199
16908323,S.Amdt.3203
16908317,S.Amdt.3239
16908315,S.Amdt.3194
16908313,S.Amdt.3191
16908311,S.Amdt.3200
16908069,S.Amdt.2888
16908067,S.Amdt.2924
16908065,S.Amdt.2949
16908063,S.Amdt.2960
16908061,S.Amdt.2963
16908057,S.Amdt.2969
16908339,S.Amdt.3273
16908363,S.Amdt.3202
16908335,S.Amdt.3270
16908331,S.Amdt.3274
16908349,S.Amdt.3266
16908347,S.Amdt.3206
16908343,S.Amdt.3284
16908341,S.Amdt.3269
16908367,S.Amdt.3192
16908333,S.Amdt.3259
16908359,S.Amdt.3272
16908357,S.Amdt.3252
16908355,S.Amdt.3212
16908353,S.Amdt.3216
16908351,S.Amdt.3246
16908345,S.Amdt.3217
16908089,"Honoring and praising Mother Marianne Cope for her legacy of compassionate care and recognizing her example of what it truly means to dedicate one's life in service to others, especially to those she served at the leprosy settlement at Kalaupapa on the island of Molokai..."
16908087,"To exclude from gross income payments from the Aurora Victim Relief Fund to the victims of the event at the Century 16 Cinema in Aurora, Colorado, on July 20, 2012."
16908071,"Expressing condolences to the victims of Hurricane Sandy, commending the resiliency of the people of New Jersey, New York, Massachusetts, Connecticut, Pennsylvania, Maryland, the District of Columbia, Rhode Island, New Hampshire, West Virginia, and Delaware, and committ..."
16908045,TEAM Act of 2012
16907741,S.Amdt.2940
16907721,S.Amdt.3243
16907891,S.Amdt.3058
16907743,S.Amdt.3018
16907895,S.Amdt.3096
16907881,"A resolution relative to the death of the Honorable Warren B. Rudman, former United States Senator for the State of New Hampshire."
16908319,S.Amdt.3228
16908053,S.Amdt.3083
16908055,S.Amdt.2991
16907689,Stop Harming Our Kids Resolution
16907493,Tumacacori Highlands Wilderness Act
16907491,National Park Service Critical Authorities Act of 2012
16907663,Naval Air Station Fallon Housing and Safety Development Act
16907065,S.Amdt.3123
16907489,S.Amdt.3052
16907487,S.Amdt.3075
16907483,S.Amdt.3182
16907481,S.Amdt.3183
16907479,S.Amdt.3233
16907477,S.Amdt.3236
16907475,S.Amdt.3248
16907473,S.Amdt.3283
16907471,S.Amdt.2959
16907469,S.Amdt.2984
16907467,S.Amdt.3079
16907465,S.Amdt.3082
16907463,S.Amdt.3087
16907701,S.Amdt.3288
16907461,S.Amdt.3102
16907459,S.Amdt.3105
16907457,S.Amdt.3135
16907455,S.Amdt.3145
16907453,S.Amdt.3196
16907451,S.Amdt.3198
16907449,S.Amdt.3234
16907447,S.Amdt.3244
16907445,S.Amdt.3247
16907683,S.Amdt.3009
16907443,S.Amdt.3258
16907681,S.Amdt.3025
16907441,S.Amdt.3280
16907439,S.Amdt.3290
16907675,S.Amdt.3073
16907671,"A resolution congratulating the Southern Baptist Convention for electing Reverend Fred Luter, Jr., as the president of the Southern Baptist Convention, acknowledging Reverend Luter's unique role as the first African-American leader of the Southern Baptist Convention, an..."
16907667,"A resolution commemorating the 200th anniversary of the founding of the Sisters of Charity of Nazareth, on December 1, 1812."
16907685,"A bill to approve the transfer of Yellow Creek Port properties in Iuka, Mississippi."
16907695,Family Asthma Act
16907677,WMD Prevention and Preparedness Act of 2012
16907693,Patient Access to Drugs in Shortage Act of 2012
16907485,S.Amdt.3133
16907687,Great Ape Protection and Cost Savings Act of 2011
16907669,"A resolution designating the week beginning November 26, 2012, as ""National Tribal Colleges and Universities Week""."
16907665,"A resolution relative to the death of the Honorable George McGovern, former United States Senator and Congressman from the State of South Dakota."
16907691,Family Telephone Connection Protection Act of 2012
16907697,Expressing the opposition of Congress to Federal efforts to establish a carbon tax on fuels for electricity and transportation.
16907403,Veterans Homebuyer Accessibility Act of 2012
16907397,Carcinogen-Free Label Act of 2012
16907437,S.Amdt.3301 to S.Amdt.3014
16907435,S.Amdt.3299
16907433,S.Amdt.3300
16907431,S.Amdt.3308 to S.Amdt.2875
16907429,S.Amdt.3296 to S.Amdt.2941
16907395,STOCK Act
16907427,S.Amdt.3307 to S.Amdt.3175
16907425,S.Amdt.3302 to S.Amdt.3014
16907423,S.Amdt.3297 to S.Amdt.3015
16907417,S.Amdt.3305 to S.Amdt.3216
16907415,S.Amdt.3306
16907413,S.Amdt.3295
16907171,S.Amdt.3268
16907409,S.Amdt.3294 to S.Amdt.2935
16907169,S.Amdt.3289
16907407,S.Amdt.3303 to S.Amdt.3175
16907167,S.Amdt.3119
16907405,S.Amdt.3293 to S.Amdt.3054
16907163,S.Amdt.3291
16907159,S.Amdt.3282
16907157,S.Amdt.3292
16907393,S.Amdt.2954
16907153,S.Amdt.3165
16907391,S.Amdt.2978
16907151,S.Amdt.2923
16907149,S.Amdt.2943
16907387,S.Amdt.3015
16907147,S.Amdt.2997
16907385,S.Amdt.3022
16907145,S.Amdt.3023
16907383,S.Amdt.3024
16907143,S.Amdt.3121
16907141,S.Amdt.3142
16907379,S.Amdt.3042
16907377,S.Amdt.3054
16907137,S.Amdt.3172
16907375,S.Amdt.3066
16907373,S.Amdt.3091
16907371,S.Amdt.3160
16907131,S.Amdt.3298
16907369,S.Amdt.3164
16907129,S.Amdt.3278
16907367,S.Amdt.3176
16907127,S.Amdt.2996
16907365,S.Amdt.3188
16907125,S.Amdt.3047
16907363,S.Amdt.3208
16907361,S.Amdt.3218
16907359,S.Amdt.3227
16907401,State Nutrition Assistance Flexibility Act of 2012
16907133,S.Amdt.3276
16907139,S.Amdt.3144
16907399,Kosher and Halal Food Act of 2012
16907119,Congratulating the Navy and the current and former officers and crew of the U.S.S. Enterprise (CVN 65) on completion of the 25th and final deployment of the vessel.
16907097,A bill to create equal footing for tribal economic development.
16907057,"To extend the Undertaking Spam, Spyware, And Fraud Enforcement With Enforcers beyond Borders Act of 2006, and for other purposes."
16907055,Taking Essential Steps for Testing Act of 2012
16907051,To amend the American Recovery and Reinvestment Act of 2009 and the Emergency Economic Stabilization Act of 2008 to consolidate certain CBO reporting requirements.
16907061,Mark Twain Commemorative Coin Act
16907121,Voting Line Reduction and Online Registration Act
16907123,Fort Hood Casualties Benefits Clarification Act
16907091,S.Amdt.2927
16907089,S.Amdt.3019
16907087,S.Amdt.3062
16907085,S.Amdt.3113
16907071,S.Amdt.3226
16907083,S.Amdt.3175
16907069,S.Amdt.3117
16907081,S.Amdt.3241
16907067,S.Amdt.3262
16907079,S.Amdt.3242
16907063,S.Amdt.3309
16907111,A resolution supporting the establishment of a President's Youth Council.
16907075,S.Amdt.3277
16907073,S.Amdt.3285
16907093,"A bill to repeal an obsolete provision in title 49, United States Code, requiring motor vehicle insurance cost reporting."
16907117,"Establishing a select committee to investigate and report on the attack on the United States consulate in Benghazi, Libya."
16907105,Middle Class Tax Cut Act
16907103,Patents for Humanity Program Improvement Act of 2012
16907101,National Child Protection Training Act
16907099,Superstorm Sandy Unemployment Relief Act of 2012
16907095,A resolution to express the sense of the Senate on international parental child abduction.
16907115,STEM Jobs Act of 2012
16907109,Protecting and Preserving Social Security Act
16906905,Deepwater Horizon Survivors' Fairness Act
16906901,America's Cup Act of 2011
16906895,"A bill to extend the Undertaking Spam, Spyware, And Fraud Enforcement With Enforcers beyond Borders Act of 2006, and for other purposes."
16906887,Quality Improvement Organization Program Restoration Act
16906883,Space Exploration Sustainability Act
16907049,TRICARE Protection Act
16907033,For the relief of Maria Carmen Castro Ramirez and J. Refugio Carreno Rojas.
16907031,For the relief of Bartosz Kumor.
16907041,To amend the Wildfire Suppressing Aircraft Transfer Act of 1996 to facilitate inter-agency agreements with the Air National Guard and the Air Force Reserve to secure Defense Support to Civil Authority (DSCA) missions in the initial airborne response to fighting wildfire...
16906913,For the relief of Allan Bolor Kelley.
16906911,For the relief of Esther Karinge.
16906909,For the relief of Corina de Chalup Turcinovic.
16906907,For the relief of Daniel Wachira.
16907047,Expressing the sense of the House of Representatives that Congress should retain its authority to borrow money on the credit of the United States and not cede this power to the President.
16907039,"Providing for the concurrence by the House in the Senate amendments to H.R. 2838, with an amendment."
16906871,A resolution commemorating the 60th anniversary of the Graduate Research Fellowship Program of the National Science Foundation.
16907043,"To designate the facility of the United States Postal Service located at 3031 Veterans Road West in Staten Island, New York, as the ""Leonard Montalto Post Office Building""."
16906893,"A bill to designate the Federal building and United States courthouse located at 300 Fayetteville Street in Raleigh, North Carolina, as the ""Jesse Helms Federal Building and United States Courthouse""."
16906891,"To amend title 18, United States Code, to prohibit the importation of various injurious species of constrictor snakes."
16906881,A resolution calling for the immediate and unconditional release of United States citizen Alan Phillip Gross from detention in Cuba and urging the Government of Cuba to address his medical issues.
16906877,"A resolution designating the third week of January 2013 as ""Teen Cancer Awareness Week""."
16907037,A concurrent resolution expressing the sense of Congress regarding actions to preserve and advance the multistakeholder governance model under which the Internet has thrived.
16906897,R.M.S. Titanic Maritime Memorial Preservation Act of 2012
16906873,"A resolution expressing support for the goals of National Adoption Day and National Adoption Month by promoting national awareness of adoption and the children awaiting families, celebrating children and families involved in adoption, and encouraging the people of the U..."
16906869,S.Amdt.3310
16907035,LINE Act of 2012
16906889,Middle Class & Small Business Tax Cut Act of 2012
16906867,A bill to reassert the proper role of Congress in closing or realigning military installations.
16906859,"To authorize the Secretary of Transportation to establish a pilot program to study the benefits of using hair specimens for preemployment controlled substances tests of commercial motor vehicle operators, and for other purposes."
16906863,"To designate the facility of the United States Postal Service located at 103 Center Street West in Eatonville, Washington, as the ""National Park Ranger Margaret Anderson Post Office""."
16906861,"To make revisions in title 36, United States Code, as necessary to keep the title current and make technical corrections and improvements."
16906853,"A resolution designating December 15, 2012, as ""Wreaths Across America Day""."
16906855,A concurrent resolution expressing the sense of the Congress that our current tax incentives for retirement savings provide important benefits to Americans to help plan for a financially secure retirement.
16906865,A concurrent resolution expressing the sense of Congress that a carbon tax is not in the economic interest of the United States.
16906857,Foster Youth Higher Education Opportunities Act
16906751,To change the effective date for the Internet publication of certain financial disclosure forms.
16906749,Jaime Zapata Border Enforcement Security Task Force Act
16906747,Child Protection Act of 2012
16906851,Ending Fiscal Cliffs Act of 2012
16906845,S.A.F.E. Compounded Drugs Act of 2012
16906841,To eliminate an unnecessary reporting requirement for an unfunded DNA Identification grant program.
16906765,Department of Justice Global Advisory Committee Authorization Act of 2012
16906763,Officer Safety Act of 2012
16906761,Human Cloning Prohibition Act of 2012
16906757,SAFER Act of 2012
16906755,National Child Protection Training Act
16906759,Violence Against Indian Women Act of 2012
16906849,Expressing the sense of Congress that a carbon tax is not in the economic interest of the United States.
16906839,Respect States' and Citizens' Rights Act of 2012
16906753,Animal Fighting Spectator Prohibition Act of 2011
16906843,FAST Voting Act of 2012
16906847,Health Care Innovation and Marketplace Technologies Act of 2012
16906737,A bill to provide for debt limit extensions.
16906741,Indian Trust Asset Reform Act
16906739,Anchorage Land Conveyance Act of 2012
16906743,S.Amdt.3311
16906735,Bradley Fighting Vehicle Sustainment Act of 2012
16906733,"A resolution honoring the life and legacy of the Honorable Arlen Specter, distinguished former Senator for the Commonwealth of Pennsylvania."
16906611,Sandia Pueblo Settlement Technical Amendment Act
16906609,Native American Veterans' Memorial Amendments Act of 2012
16906619,POCAG Act
16906623,Global Partnerships Act of 2012
16906629,"To authorize a land exchange involving the acquisition of private land adjacent to the Cibola National Wildlife Refuge in Arizona for inclusion in the refuge in exchange for certain Bureau of Land Management lands in Riverside County, California, and for other purposes...."
16906627,To rename section 219(c) of the Internal Revenue Code of 1986 as the Kay Bailey Hutchison Spousal IRA.
16906625,To prohibit United States assistance to the country of Egypt.
16906617,"Calling for the unconditional release of Nasrin Sotoudeh and all prisoners of conscience in Iran, and the utilization by the United States of direct multilateral and bilateral diplomacy with Iran to address Iran's human rights situation."
16906605,S.Amdt.3326
16906603,S.Amdt.3327
16906601,S.Amdt.3328
16906315,S.Amdt.3316
16906313,S.Amdt.3317 to S.Amdt.3316
16906311,S.Amdt.3318 to S.Amdt.3317 (which amends S.Amdt.3316)
16906309,S.Amdt.3314
16906307,S.Amdt.3315 to S.Amdt.3314
16906731,S.Amdt.3313
16906729,S.Amdt.3325
16906727,S.Amdt.3319
16906725,S.Amdt.3320
16906723,S.Amdt.3321
16906721,S.Amdt.3323
16906635,S.Amdt.3322
16906633,S.Amdt.3324
16906631,S.Amdt.3312
16906615,A bill to provide assistance for watersheds adversely affected by qualifying natural disasters.
16906613,A bill to amend the Native American Programs Act of 1974 to reauthorize a provision to ensure the survival and continuing vitality of Native American languages.
16906607,Strengthening Protections for Children and Communities From Disease Clusters Act
16906585,A bill to provide certain assistance to North Atlantic Treaty Organization allies.
16906583,Dollar for Dollar Act of 2012
16906395,HUBZone Expansion Act of 2012
16906391,Reducing Duplication Overseas Act of 2012
16906593,"To amend title 39, United States Code, to allow the United States Postal Service to provide nonpostal services, and for other purposes."
16906591,Independent Contractor Tax Fairness and Simplification Act of 2012
16906589,MUSIC Act
16906397,Asthma Inhalers Relief Act of 2012
16906403,Designating the ranking of a certain named Member of a certain standing committee of the House of Representatives.
16906599,S.Amdt.3329
16906597,S.Amdt.3330
16906595,S.Amdt.3331
16906379,S.Amdt.3332
16906581,Returning several measures to the Senate.
16906375,S.Amdt.3334
16906399,Providing for consideration of motions to suspend the rules.
16906377,S.Amdt.3333
16906387,A resolution celebrating the World Peace Corps Mission and the World Peace Prize.
16906401,Farmers Protection Act of 2012
16906587,Conditioning United States-Egypt Military Exercises Act of 2012
16906383,A resolution congratulating the recipients of the 2012 Nobel Prize in Chemistry.
16906393,National Defense Authorization Act for Fiscal Year 2013
16906335,"A bill to temporarily extend the transaction account guarantee program, and for other purposes."
16906333,Department of Homeland Security Authorization Act of 2012
16906329,"A bill to clarify the collateral requirement for certain loans under section 7(d) of the Small Business Act, and for other purposes."
16906327,2013 Making Working Pay Credit Act
16906321,Green Mountain Lookout Heritage Protection Act
16906341,"A bill to clarify the collateral requirement for certain loans under section 7(d) of the Small Business Act, and for other purposes."
16906371,To permanently extend the 2001 and 2003 tax cuts.
16906369,Financial Consumers Association Act of 2012
16906353,Urban Competitiveness Act
16906347,"To designate the facility of the United States Postal Service located at 14 Red River Avenue North in Cold Spring, Minnesota, as the ""Officer Tommy Decker Memorial Post Office""."
16906365,Foreign Counterfeit Merchandise Prevention Act
16906363,Workers Solidarity Act of 2012
16906373,S.Amdt.3335 to S.Amdt.3312
16906367,"Honoring and recognizing David ""Dave"" Warren Brubeck for his contributions in musical composition, jazz, and to the international community."
16906319,A resolution to authorize the production of records by the Permanent Subcommittee on Investigations of the Committee on Homeland Security and Governmental Affairs.
16906317,S.Amdt.3336
16906305,S.Amdt.3337
16906355,Personal Holding Company Tax Parity and Reinvestment Act
16906343,Eliminate Privacy Notice Confusion Act
16906337,Indian Trust Asset Reform Act
16906357,Foster Youth Higher Education Opportunities Act
16906339,FHA Emergency Fiscal Solvency Act of 2012
16906323,CAMPUS Safety Act of 2012
16906345,Observing the 100th birthday of civil rights icon Rosa Parks and commemorating her legacy.
16906351,Urban Recovery and Growth Act
16906359,Egypt Accountability and Democracy Promotion Act
16906297,Russia and Moldova Jackson-Vanik Repeal and Sergei Magnitsky Rule of Law Accountability Act of 2012
16906299,Workforce Investment Improvement Act of 2012
16906303,Swap Jurisdiction Certainty Act
16906189,STOP Identity Theft Act of 2012
16906287,Department of the Interior Tribal Self-Governance Act of 2012
16906289,Senior Navigation and Planning Act of 2012
16906197,Native Hawaiian Government Reorganization Act of 2011
16906293,ExCEL Act of 2012
16906291,Sarah Grace Act of 2012
16906221,Customs Trade Facilitation and Enforcement Act of 2012
16906199,Securing our Borders and our Data Act of 2011
16906295,S.Amdt.3340
16905783,S.Amdt.3338
16905781,S.Amdt.3339 to S.Amdt.3338
16906195,"A resolution to elect Patrick J. Leahy, a Senator from the State of Vermont, to be President Pro Tempore of the Senate of the United States."
16906191,"A resolution to authorize Harry Reid, a Senator from the State of Nevada, to administer the oath of office of President of the Senate Pro Tempore to Patrick J. Leahy, a Senator from the State of Vermont."
16906185,"Condemning the horrific attacks in Newtown, Connecticut and expressing support and prayers for all those impacted by this tragedy."
16906181,S.Amdt.3341
16906179,S.Amdt.3342
16906177,S.Amdt.3343
16906173,S.Amdt.3345
16906283,Location Privacy Protection Act of 2012
16906187,North American Energy Access Act
16906193,"A resolution condemning the horrific attacks in Newtown, Connecticut, and expressing support and prayers for all those impacted by that tragedy."
16906281,Workplace Religious Freedom Act of 2013
16905897,Strengthening Investigations of Sex Offenders and Missing Children Act of 2011
16905895,Investigative Assistance for Violent Crimes Act of 2012
16905887,March of Dimes Commemorative Coin Act of 2012
16905911,"To amend the Internal Revenue Code of 1986 to encourage research at community colleges and other institutions of higher education, and for other purposes."
16905909,Common Sense Housing Investment Act of 2012
16905913,"Economic Stimulus, Tax Credit Act of 2012"
16906141,S.Amdt.3359
16905901,A resolution notifying the House of Representatives of the election of a President pro tempore.
16905899,A resolution notifying the President of the United States of the election of a President pro tempore.
16905915,S.Amdt.3375
16905891,"Directing the Attorney General of the United States to transmit to the House of Representatives, not later than 14 days after the date of the adoption of this resolution, any documents and legal memoranda in the Attorney General's possession relating to the practice of ..."
16905939,S.Amdt.3346 to S.Amdt.3338
16905937,S.Amdt.3381
16905935,S.Amdt.3363
16905931,S.Amdt.3360
16905929,S.Amdt.3372
16905927,S.Amdt.3358
16905925,S.Amdt.3377
16905923,S.Amdt.3362
16905921,S.Amdt.3380
16905919,S.Amdt.3374
16905917,S.Amdt.3365
